80
85.6 	90.7 	39.6 	98.7 	69.2 	22.0 	45.3 	37.8 	44.5 	12.8 	0.0 	82.2 	76.7 	94.9 	3.8 	82.1 	95.6 	54.5 	99.8 	89.4 	78.4 	76.9 	47.5 	92.7 	34.1 	46.9 	15.9 	7.3 	86.3 	95.7 	19.6 	65.4 	91.0 	6.1 	60.7 	41.7 	1.5 	81.7 	98.2 	92.1 	26.2 	1.6 	18.3 	98.6 	91.2 	85.1 	74.2 	42.6 	96.4 	23.5 	5.8 	84.3 	35.4 	82.9 	24.5 	15.3 	27.4 	89.2 	4.4 	59.6 	57.9 	75.7 	50.4 	57.5 	37.2 	10.4 	45.1 	31.8 	40.8 	47.0 	87.4 	6.4 	78.0 	45.6 	58.9 	41.3 	37.7 	40.8 	36.4 	32.9 	
14.6 	14.7 	97.0 	70.5 	43.4 	37.7 	63.2 	53.9 	21.8 	18.1 	82.2 	0.0 	18.9 	45.1 	85.6 	64.0 	82.9 	55.6 	51.0 	68.8 	48.3 	91.5 	51.6 	7.0 	10.4 	57.2 	12.1 	3.4 	16.1 	8.0 	42.0 	29.7 	55.4 	86.7 	77.3 	44.4 	39.9 	26.5 	34.7 	15.9 	53.4 	54.7 	4.8 	86.8 	39.0 	69.7 	69.6 	94.1 	62.5 	80.5 	51.7 	35.9 	62.6 	55.0 	94.8 	28.4 	58.4 	85.0 	53.1 	98.4 	83.0 	62.9 	20.9 	99.9 	72.4 	56.9 	56.5 	54.2 	73.3 	82.2 	77.1 	29.4 	23.6 	92.4 	91.6 	99.6 	7.8 	36.8 	57.6 	66.0 	
78.2 	44.0 	92.5 	98.5 	16.3 	94.3 	35.7 	60.9 	40.5 	77.6 	76.7 	18.9 	0.0 	53.6 	91.1 	30.4 	70.9 	31.4 	38.4 	84.2 	51.3 	38.9 	10.7 	46.4 	60.2 	78.2 	83.8 	80.0 	15.3 	41.8 	88.6 	50.7 	17.1 	53.6 	31.1 	96.0 	53.8 	11.5 	41.7 	65.3 	5.7 	71.2 	87.2 	95.4 	43.8 	79.6 	83.6 	23.1 	30.0 	60.1 	75.9 	39.1 	2.1 	95.7 	56.8 	36.2 	52.0 	75.0 	51.4 	93.8 	34.0 	97.2 	8.9 	41.8 	38.3 	5.8 	67.0 	99.2 	80.9 	23.9 	77.6 	76.9 	60.7 	14.7 	88.7 	29.8 	83.5 	57.6 	97.7 	6.2 	
93.8 	54.4 	5.8 	92.5 	35.3 	88.9 	77.0 	16.5 	74.2 	80.9 	94.9 	45.1 	53.6 	0.0 	13.2 	26.3 	96.7 	81.3 	63.0 	96.4 	34.2 	17.8 	87.3 	61.5 	84.8 	48.9 	11.8 	50.2 	57.5 	65.5 	6.3 	25.2 	48.8 	57.0 	49.0 	11.0 	5.3 	88.2 	78.1 	50.1 	79.8 	53.4 	67.4 	35.5 	9.0 	6.3 	74.6 	64.6 	6.9 	27.6 	56.1 	67.3 	57.5 	82.9 	72.7 	92.3 	13.7 	65.5 	90.0 	6.3 	81.7 	69.1 	38.2 	54.6 	66.9 	35.7 	48.4 	25.0 	2.6 	42.1 	13.5 	24.2 	26.4 	74.6 	43.7 	88.5 	16.9 	75.4 	2.3 	7.1 	
25.2 	31.5 	62.2 	13.0 	81.1 	22.0 	93.0 	75.9 	98.4 	45.4 	3.8 	85.6 	91.1 	13.2 	0.0 	84.2 	45.3 	8.9 	53.1 	93.1 	6.2 	60.7 	73.0 	83.0 	37.0 	49.1 	73.0 	62.3 	80.5 	66.0 	99.0 	15.5 	96.6 	39.1 	55.1 	91.1 	88.0 	88.6 	21.4 	36.7 	74.7 	89.4 	83.9 	82.3 	34.4 	22.7 	14.4 	79.6 	13.2 	16.6 	95.9 	68.2 	32.2 	45.0 	65.9 	11.8 	61.1 	69.8 	1.4 	45.1 	89.1 	15.5 	75.0 	10.8 	20.5 	58.7 	4.1 	46.2 	50.7 	90.5 	71.8 	62.5 	98.8 	54.8 	31.2 	26.8 	76.9 	36.9 	55.0 	38.7 	
95.4 	95.4 	51.6 	74.4 	85.2 	49.3 	29.9 	17.4 	93.9 	12.1 	82.1 	64.0 	30.4 	26.3 	84.2 	0.0 	14.0 	31.0 	96.3 	12.2 	9.5 	30.1 	63.6 	13.1 	42.4 	65.9 	25.4 	55.1 	74.1 	56.1 	19.0 	29.7 	30.6 	40.9 	84.6 	99.0 	25.5 	49.4 	28.0 	38.7 	48.3 	76.9 	19.3 	59.2 	77.5 	72.4 	95.4 	12.4 	64.5 	90.9 	58.8 	32.0 	71.1 	66.6 	61.3 	33.5 	95.8 	15.1 	60.1 	57.2 	89.3 	25.7 	49.8 	25.1 	95.3 	93.6 	45.7 	97.0 	42.9 	17.5 	31.4 	21.5 	15.4 	72.7 	24.1 	90.4 	7.2 	82.7 	53.2 	68.1 	
39.2 	50.5 	57.6 	38.1 	98.5 	46.2 	77.6 	39.2 	59.0 	85.3 	95.6 	82.9 	70.9 	96.7 	45.3 	14.0 	0.0 	10.1 	98.8 	55.2 	13.2 	99.4 	18.3 	74.5 	65.7 	2.0 	92.0 	34.6 	73.4 	60.3 	53.3 	16.9 	14.2 	8.7 	40.2 	92.1 	96.1 	80.6 	72.7 	60.9 	3.1 	7.8 	72.2 	76.7 	28.5 	15.7 	61.9 	69.0 	1.9 	66.7 	25.6 	96.8 	23.7 	71.9 	62.9 	5.4 	42.2 	90.5 	28.8 	6.9 	68.4 	32.2 	47.0 	73.2 	46.3 	66.4 	12.7 	67.3 	22.9 	8.9 	27.7 	96.8 	4.9 	57.6 	2.4 	13.1 	29.4 	6.1 	13.3 	60.7 	
49.8 	53.5 	26.6 	18.6 	45.7 	56.5 	11.1 	71.5 	42.0 	95.2 	54.5 	55.6 	31.4 	81.3 	8.9 	31.0 	10.1 	0.0 	43.8 	93.0 	58.4 	79.0 	56.3 	66.0 	95.3 	15.8 	73.4 	35.4 	93.0 	93.1 	49.8 	26.5 	30.2 	66.9 	33.7 	29.3 	64.2 	57.6 	30.7 	78.3 	93.6 	94.0 	12.5 	54.1 	11.5 	38.8 	40.6 	92.5 	36.0 	43.0 	3.0 	1.2 	89.7 	59.1 	77.3 	96.4 	46.3 	20.8 	67.0 	4.4 	87.9 	5.6 	95.0 	15.2 	24.7 	6.6 	60.9 	76.6 	55.3 	60.2 	82.7 	97.5 	95.5 	43.5 	87.9 	76.3 	52.1 	93.5 	50.4 	83.2 	
7.5 	84.6 	44.0 	75.0 	29.8 	40.8 	96.9 	61.3 	57.5 	20.0 	99.8 	51.0 	38.4 	63.0 	53.1 	96.3 	98.8 	43.8 	0.0 	83.6 	26.1 	98.9 	6.9 	74.3 	60.7 	34.0 	73.9 	75.0 	55.5 	94.8 	69.3 	60.3 	86.1 	86.4 	44.5 	23.4 	46.7 	22.1 	94.1 	89.9 	69.5 	33.9 	46.7 	24.5 	1.8 	68.8 	49.6 	17.8 	78.9 	32.2 	10.5 	97.7 	93.3 	53.4 	70.5 	31.6 	17.2 	31.3 	88.4 	22.9 	46.5 	56.5 	60.3 	97.4 	41.8 	82.7 	48.7 	53.3 	93.5 	9.1 	99.1 	33.1 	53.3 	2.8 	75.0 	1.9 	86.6 	11.8 	18.3 	75.8 	
15.4 	95.5 	10.3 	57.5 	83.5 	90.5 	65.6 	15.3 	54.8 	46.3 	89.4 	68.8 	84.2 	96.4 	93.1 	12.2 	55.2 	93.0 	83.6 	0.0 	92.1 	3.8 	76.8 	39.9 	78.0 	7.0 	50.7 	90.5 	11.2 	48.4 	86.7 	32.6 	89.7 	46.8 	46.3 	21.9 	2.6 	27.5 	63.3 	22.6 	9.4 	1.2 	22.9 	96.4 	60.2 	66.4 	6.5 	5.5 	44.3 	63.1 	84.2 	6.9 	44.9 	73.7 	54.2 	43.4 	83.3 	46.5 	78.2 	77.9 	11.8 	11.4 	44.4 	32.3 	92.4 	30.9 	7.6 	78.9 	36.5 	53.5 	39.4 	54.8 	88.0 	6.8 	91.3 	15.4 	89.0 	20.6 	18.7 	15.6 	
1.4 	75.1 	70.9 	97.5 	96.6 	24.8 	4.2 	8.3 	45.9 	21.5 	78.4 	48.3 	51.3 	34.2 	6.2 	9.5 	13.2 	58.4 	26.1 	92.1 	0.0 	91.0 	23.5 	70.4 	63.0 	33.9 	72.3 	15.5 	98.3 	3.1 	45.0 	56.5 	8.6 	89.6 	90.5 	67.8 	94.6 	29.6 	29.9 	64.5 	56.2 	64.7 	77.1 	54.9 	40.7 	5.0 	93.1 	91.8 	60.6 	17.3 	78.5 	17.9 	55.9 	7.9 	44.3 	1.0 	21.1 	55.7 	94.7 	58.8 	36.4 	48.2 	29.1 	38.1 	63.0 	25.8 	45.3 	89.0 	85.7 	76.2 	60.8 	13.3 	31.4 	9.9 	69.7 	99.4 	43.6 	18.5 	90.5 	5.0 	
64.0 	29.2 	31.5 	43.8 	82.4 	74.5 	32.9 	78.7 	59.1 	46.4 	76.9 	91.5 	38.9 	17.8 	60.7 	30.1 	99.4 	79.0 	98.9 	3.8 	91.0 	0.0 	70.8 	94.0 	87.6 	88.1 	93.0 	79.4 	9.1 	6.8 	63.2 	25.7 	6.0 	66.3 	71.2 	15.2 	18.9 	9.0 	21.0 	93.0 	84.7 	32.2 	16.5 	60.1 	13.2 	18.9 	39.9 	93.7 	12.1 	20.0 	6.4 	51.1 	17.6 	63.8 	56.8 	76.7 	34.9 	57.5 	48.5 	74.4 	37.4 	96.0 	84.8 	69.6 	56.3 	14.3 	38.5 	99.6 	14.7 	74.1 	92.9 	28.6 	53.5 	96.9 	56.3 	28.5 	87.6 	40.5 	47.7 	50.2 	
16.5 	46.0 	27.1 	23.4 	25.5 	95.3 	71.2 	90.0 	23.4 	38.4 	47.5 	51.6 	10.7 	87.3 	73.0 	63.6 	18.3 	56.3 	6.9 	76.8 	23.5 	70.8 	0.0 	73.5 	14.3 	60.5 	100.0 	79.6 	26.5 	22.7 	2.2 	4.4 	11.2 	18.4 	14.5 	91.0 	34.1 	47.8 	41.3 	58.7 	26.8 	24.7 	94.8 	80.6 	27.5 	9.8 	37.1 	97.7 	88.9 	26.2 	65.9 	43.2 	10.3 	66.0 	67.4 	97.1 	97.7 	81.0 	17.7 	74.4 	33.3 	53.8 	90.9 	95.5 	59.8 	75.4 	74.8 	36.7 	45.6 	38.4 	7.9 	77.6 	16.3 	39.7 	52.8 	19.8 	68.7 	11.0 	57.3 	62.6 	
6.4 	59.2 	26.9 	99.3 	88.0 	81.1 	14.0 	56.9 	3.7 	93.5 	92.7 	7.0 	46.4 	61.5 	83.0 	13.1 	74.5 	66.0 	74.3 	39.9 	70.4 	94.0 	73.5 	0.0 	97.6 	3.7 	1.1 	6.9 	80.2 	57.0 	41.2 	48.7 	78.4 	86.8 	16.2 	18.4 	3.3 	8.7 	89.8 	90.2 	4.1 	64.6 	19.7 	76.2 	23.6 	9.7 	58.4 	82.8 	7.6 	99.8 	65.8 	57.6 	84.6 	63.4 	78.2 	81.6 	74.6 	91.3 	1.7 	76.6 	73.7 	17.2 	67.5 	99.9 	72.8 	34.7 	43.2 	93.9 	14.2 	37.9 	36.3 	46.6 	31.0 	69.3 	4.4 	15.0 	36.2 	91.5 	2.1 	9.0 	
51.0 	65.5 	99.8 	17.0 	45.0 	78.0 	34.8 	2.0 	52.7 	67.0 	34.1 	10.4 	60.2 	84.8 	37.0 	42.4 	65.7 	95.3 	60.7 	78.0 	63.0 	87.6 	14.3 	97.6 	0.0 	39.7 	64.6 	48.3 	3.9 	65.3 	67.0 	53.9 	61.8 	84.4 	51.0 	97.1 	85.9 	57.8 	17.0 	44.9 	23.1 	2.3 	36.1 	47.4 	62.3 	18.4 	62.8 	62.0 	16.4 	63.4 	74.0 	59.1 	95.6 	60.0 	67.5 	33.5 	75.8 	32.2 	32.6 	42.0 	88.3 	69.3 	1.2 	72.7 	67.3 	53.2 	79.1 	13.8 	71.8 	11.5 	39.3 	74.2 	92.3 	89.7 	89.7 	82.2 	20.5 	25.4 	14.1 	17.7 	
74.9 	65.5 	15.7 	68.3 	67.1 	94.8 	81.9 	85.9 	67.1 	47.3 	46.9 	57.2 	78.2 	48.9 	49.1 	65.9 	2.0 	15.8 	34.0 	7.0 	33.9 	88.1 	60.5 	3.7 	39.7 	0.0 	2.8 	14.5 	58.4 	16.2 	71.2 	58.4 	52.4 	40.3 	6.9 	4.0 	77.9 	99.3 	11.3 	11.1 	37.2 	78.6 	31.7 	63.4 	38.8 	5.8 	67.9 	29.5 	10.8 	34.0 	31.1 	31.8 	81.1 	27.4 	51.0 	53.4 	7.4 	99.3 	49.3 	38.9 	51.3 	89.8 	8.5 	78.8 	80.8 	34.8 	64.2 	16.8 	48.8 	8.1 	3.9 	91.4 	91.6 	71.4 	93.6 	13.4 	2.7 	19.6 	88.4 	14.5 	
9.1 	17.0 	49.1 	54.4 	57.7 	51.1 	17.7 	53.1 	38.5 	17.6 	15.9 	12.1 	83.8 	11.8 	73.0 	25.4 	92.0 	73.4 	73.9 	50.7 	72.3 	93.0 	100.0 	1.1 	64.6 	2.8 	0.0 	10.2 	18.2 	15.4 	50.6 	72.7 	8.8 	63.9 	7.6 	62.5 	60.0 	76.1 	84.5 	31.2 	43.7 	58.7 	5.5 	78.9 	85.0 	30.9 	23.1 	16.6 	75.0 	7.0 	48.2 	5.4 	58.5 	87.4 	59.8 	50.9 	59.6 	86.8 	90.0 	17.1 	60.4 	75.3 	21.1 	13.3 	97.7 	97.7 	13.1 	95.3 	67.4 	81.5 	91.2 	28.9 	39.8 	96.6 	71.3 	21.1 	37.0 	18.8 	35.8 	59.1 	
74.1 	86.8 	58.8 	41.1 	45.6 	86.7 	15.3 	75.2 	22.3 	49.4 	7.3 	3.4 	80.0 	50.2 	62.3 	55.1 	34.6 	35.4 	75.0 	90.5 	15.5 	79.4 	79.6 	6.9 	48.3 	14.5 	10.2 	0.0 	35.0 	97.3 	52.6 	26.9 	23.8 	51.6 	14.2 	34.4 	66.3 	20.3 	5.0 	31.8 	42.5 	84.7 	33.1 	68.0 	63.3 	1.7 	62.7 	82.5 	4.0 	36.0 	55.6 	52.0 	65.1 	98.3 	94.5 	84.2 	31.9 	42.2 	20.9 	25.2 	38.2 	33.8 	62.5 	95.9 	55.4 	66.8 	93.6 	49.3 	83.4 	50.2 	91.8 	73.2 	56.6 	47.3 	65.8 	37.9 	59.8 	99.6 	71.4 	45.5 	
17.4 	67.0 	26.0 	53.1 	55.8 	16.3 	38.7 	93.5 	94.8 	82.6 	86.3 	16.1 	15.3 	57.5 	80.5 	74.1 	73.4 	93.0 	55.5 	11.2 	98.3 	9.1 	26.5 	80.2 	3.9 	58.4 	18.2 	35.0 	0.0 	44.3 	34.6 	99.4 	50.8 	77.9 	96.3 	93.2 	1.7 	40.2 	3.5 	32.5 	83.7 	20.7 	40.3 	78.4 	1.4 	30.9 	11.0 	39.3 	1.4 	11.0 	23.2 	50.1 	76.3 	32.4 	2.1 	4.8 	51.5 	44.5 	90.4 	56.6 	66.1 	25.4 	40.3 	93.0 	91.7 	99.1 	12.2 	28.4 	82.7 	57.2 	69.0 	62.5 	10.9 	55.9 	41.0 	32.9 	23.2 	20.7 	59.3 	65.1 	
58.1 	72.2 	7.4 	25.2 	62.3 	5.1 	71.5 	45.5 	3.5 	97.4 	95.7 	8.0 	41.8 	65.5 	66.0 	56.1 	60.3 	93.1 	94.8 	48.4 	3.1 	6.8 	22.7 	57.0 	65.3 	16.2 	15.4 	97.3 	44.3 	0.0 	74.3 	9.9 	51.5 	32.6 	30.5 	3.1 	89.9 	43.4 	6.2 	4.5 	3.7 	61.8 	50.9 	68.9 	83.8 	62.4 	92.7 	86.5 	31.9 	23.8 	26.0 	41.8 	9.2 	94.1 	42.9 	85.3 	20.9 	63.6 	87.6 	87.2 	9.0 	17.5 	64.7 	33.7 	74.1 	57.3 	5.2 	56.1 	70.6 	50.6 	10.1 	9.6 	56.0 	68.8 	41.2 	76.9 	52.0 	39.3 	64.0 	24.4 	
8.3 	52.5 	67.4 	95.2 	78.1 	76.7 	13.6 	59.1 	57.2 	60.4 	19.6 	42.0 	88.6 	6.3 	99.0 	19.0 	53.3 	49.8 	69.3 	86.7 	45.0 	63.2 	2.2 	41.2 	67.0 	71.2 	50.6 	52.6 	34.6 	74.3 	0.0 	16.2 	60.2 	30.5 	32.3 	53.7 	33.1 	78.8 	79.5 	11.6 	6.2 	5.4 	23.2 	36.5 	84.0 	18.0 	83.9 	92.9 	1.1 	81.5 	10.5 	73.4 	17.4 	19.9 	39.7 	65.1 	99.9 	28.8 	55.7 	82.7 	29.7 	61.0 	43.8 	30.4 	8.9 	65.3 	25.3 	64.1 	18.6 	39.7 	67.1 	65.7 	97.1 	82.8 	5.0 	28.8 	96.1 	41.6 	12.8 	63.5 	
16.9 	22.5 	59.5 	19.4 	89.3 	40.1 	18.8 	1.3 	84.9 	72.7 	65.4 	29.7 	50.7 	25.2 	15.5 	29.7 	16.9 	26.5 	60.3 	32.6 	56.5 	25.7 	4.4 	48.7 	53.9 	58.4 	72.7 	26.9 	99.4 	9.9 	16.2 	0.0 	55.1 	75.2 	87.0 	82.5 	55.2 	70.4 	96.2 	58.0 	98.8 	3.9 	10.4 	10.0 	8.7 	18.8 	77.0 	13.7 	68.1 	71.9 	32.0 	63.5 	7.4 	19.3 	49.1 	46.2 	43.9 	21.6 	21.6 	24.6 	79.0 	82.3 	37.4 	95.7 	83.1 	37.9 	87.8 	41.1 	19.9 	54.8 	19.1 	75.4 	80.7 	35.1 	32.7 	31.8 	68.8 	20.7 	56.4 	97.4 	
52.3 	81.7 	30.4 	90.6 	65.4 	69.0 	47.6 	96.6 	42.9 	69.2 	91.0 	55.4 	17.1 	48.8 	96.6 	30.6 	14.2 	30.2 	86.1 	89.7 	8.6 	6.0 	11.2 	78.4 	61.8 	52.4 	8.8 	23.8 	50.8 	51.5 	60.2 	55.1 	0.0 	15.0 	17.6 	96.5 	94.5 	16.9 	79.1 	49.9 	92.6 	40.7 	94.5 	59.5 	96.6 	60.9 	64.8 	55.6 	37.1 	27.1 	10.6 	81.4 	87.2 	63.4 	49.1 	92.7 	22.1 	85.3 	91.9 	64.9 	49.8 	15.3 	63.7 	31.9 	92.7 	90.2 	86.1 	5.5 	53.0 	26.8 	42.3 	90.3 	89.1 	79.1 	84.1 	3.3 	35.5 	41.4 	60.3 	78.2 	
9.6 	40.6 	80.5 	26.8 	82.1 	42.5 	69.3 	67.1 	46.6 	95.4 	6.1 	86.7 	53.6 	57.0 	39.1 	40.9 	8.7 	66.9 	86.4 	46.8 	89.6 	66.3 	18.4 	86.8 	84.4 	40.3 	63.9 	51.6 	77.9 	32.6 	30.5 	75.2 	15.0 	0.0 	79.8 	47.0 	26.1 	55.7 	76.4 	74.1 	47.9 	79.2 	9.3 	2.4 	2.1 	91.3 	56.5 	44.1 	35.6 	21.7 	91.1 	99.8 	72.2 	88.5 	8.3 	40.3 	21.3 	4.4 	53.9 	35.6 	9.9 	95.4 	59.2 	4.5 	68.8 	47.2 	71.2 	58.0 	64.4 	23.2 	67.3 	17.0 	55.7 	94.0 	58.1 	62.5 	6.2 	84.8 	52.2 	32.2 	
