60
30.4 	55.3 	78.7 	69.0 	10.4 	58.4 	47.5 	37.6 	25.7 	46.4 	0.0 	25.4 	63.9 	27.3 	87.0 	77.2 	7.1 	46.4 	25.9 	28.3 	19.9 	76.2 	50.1 	9.3 	35.0 	90.9 	73.0 	52.1 	4.1 	95.0 	38.2 	43.1 	80.8 	67.0 	7.2 	75.6 	2.5 	30.1 	92.9 	79.7 	1.6 	5.4 	57.2 	10.3 	14.4 	46.9 	87.6 	7.4 	16.9 	62.9 	93.3 	71.0 	28.5 	84.8 	70.1 	78.8 	54.6 	50.4 	62.0 	16.0 	
43.0 	34.1 	69.1 	4.4 	48.7 	99.5 	68.7 	30.1 	40.1 	21.7 	25.4 	0.0 	86.7 	63.3 	75.7 	89.1 	15.4 	44.6 	28.3 	21.0 	67.1 	98.2 	98.1 	42.0 	23.2 	27.5 	42.3 	99.1 	91.6 	12.9 	42.2 	88.0 	23.1 	3.8 	77.7 	42.4 	6.0 	14.0 	21.4 	30.8 	93.2 	78.2 	18.2 	53.3 	92.2 	50.2 	3.4 	14.1 	98.3 	70.5 	46.3 	9.0 	69.1 	69.4 	73.9 	3.4 	95.3 	2.6 	19.7 	38.2 	
4.8 	39.6 	93.9 	81.5 	98.5 	11.5 	10.4 	81.8 	79.8 	55.8 	63.9 	86.7 	0.0 	61.3 	10.0 	49.0 	57.8 	71.0 	36.3 	48.2 	89.0 	75.7 	93.2 	65.5 	23.5 	56.4 	95.8 	37.9 	73.0 	80.8 	29.7 	27.7 	18.6 	12.0 	23.5 	22.0 	90.8 	16.8 	73.7 	43.6 	63.5 	83.7 	86.7 	95.7 	44.3 	36.4 	15.8 	60.8 	9.3 	31.4 	54.8 	99.0 	52.6 	59.4 	17.5 	99.4 	45.9 	72.4 	7.8 	54.2 	
88.7 	80.1 	89.4 	46.9 	36.7 	40.2 	47.4 	21.5 	24.1 	55.7 	27.3 	63.3 	61.3 	0.0 	96.2 	7.2 	64.1 	35.4 	35.0 	1.7 	54.2 	98.2 	65.8 	38.6 	50.6 	57.7 	47.1 	24.3 	96.2 	91.3 	78.1 	19.6 	44.7 	85.3 	69.4 	1.2 	18.6 	99.8 	55.3 	20.3 	12.5 	44.1 	73.0 	13.1 	92.2 	79.8 	13.5 	2.4 	86.7 	35.8 	48.6 	75.8 	39.8 	28.6 	34.6 	40.8 	48.2 	33.8 	16.5 	79.7 	
38.6 	4.7 	46.4 	15.4 	85.1 	56.4 	74.3 	61.6 	80.0 	98.2 	87.0 	75.7 	10.0 	96.2 	0.0 	91.5 	62.0 	66.0 	34.4 	33.9 	49.7 	99.2 	73.8 	3.3 	52.7 	67.7 	79.8 	20.3 	32.5 	97.5 	43.1 	2.2 	70.4 	1.9 	87.2 	73.1 	78.9 	27.2 	16.9 	69.5 	34.0 	28.5 	65.0 	67.9 	16.4 	66.9 	36.7 	28.9 	71.1 	20.5 	55.3 	28.6 	19.4 	76.9 	18.0 	93.1 	10.1 	13.6 	96.3 	20.8 	
25.3 	62.6 	65.3 	97.1 	7.2 	54.3 	22.0 	25.9 	47.3 	42.9 	77.2 	89.1 	49.0 	7.2 	91.5 	0.0 	10.3 	22.2 	74.6 	49.4 	78.7 	83.3 	69.7 	84.8 	88.6 	86.6 	18.0 	92.8 	91.7 	64.1 	18.2 	11.9 	43.6 	23.1 	94.6 	12.9 	39.4 	64.2 	46.5 	18.5 	7.3 	59.1 	21.5 	70.5 	6.6 	3.5 	92.5 	3.2 	79.8 	70.8 	38.9 	18.0 	76.1 	71.6 	58.8 	76.5 	33.2 	63.5 	34.4 	67.9 	
20.7 	65.3 	48.8 	88.2 	14.3 	75.8 	51.9 	39.3 	89.2 	15.6 	7.1 	15.4 	57.8 	64.1 	62.0 	10.3 	0.0 	84.6 	27.0 	3.5 	96.0 	50.2 	48.6 	3.9 	99.7 	52.2 	49.8 	9.5 	76.1 	77.3 	74.6 	32.3 	10.5 	19.0 	77.4 	24.2 	96.2 	57.2 	74.9 	67.5 	25.1 	76.0 	42.9 	5.6 	27.5 	51.8 	98.3 	97.6 	29.3 	73.9 	36.5 	32.0 	43.9 	15.4 	94.8 	91.6 	11.7 	19.7 	61.0 	8.9 	
9.4 	81.4 	16.7 	67.0 	3.5 	12.1 	69.6 	4.4 	67.8 	14.0 	46.4 	44.6 	71.0 	35.4 	66.0 	22.2 	84.6 	0.0 	67.5 	94.9 	23.3 	61.2 	72.2 	72.2 	61.6 	7.9 	94.7 	17.0 	95.8 	12.9 	5.5 	17.6 	4.8 	39.3 	81.3 	61.5 	62.9 	58.9 	71.6 	31.4 	28.3 	49.7 	22.1 	18.8 	77.8 	37.6 	24.4 	41.3 	39.3 	28.3 	19.3 	5.0 	65.5 	78.4 	3.0 	19.8 	4.3 	79.9 	43.1 	84.5 	
85.1 	17.6 	12.6 	46.7 	13.6 	59.3 	25.6 	23.5 	45.3 	2.7 	25.9 	28.3 	36.3 	35.0 	34.4 	74.6 	27.0 	67.5 	0.0 	60.7 	83.6 	99.9 	7.4 	72.3 	81.8 	92.0 	85.5 	53.9 	78.2 	58.2 	63.8 	38.2 	65.6 	17.3 	45.7 	88.8 	12.0 	41.3 	20.2 	29.2 	96.0 	23.3 	1.1 	22.8 	71.6 	82.9 	61.7 	6.8 	18.4 	9.1 	55.9 	34.9 	13.3 	42.4 	84.1 	47.5 	28.8 	12.0 	54.7 	87.0 	
92.1 	24.5 	59.7 	22.3 	96.6 	19.9 	94.5 	76.5 	18.8 	23.1 	28.3 	21.0 	48.2 	1.7 	33.9 	49.4 	3.5 	94.9 	60.7 	0.0 	39.8 	78.7 	17.1 	42.7 	30.2 	54.5 	27.8 	54.1 	47.7 	81.4 	43.0 	58.3 	78.8 	85.1 	12.0 	1.6 	46.4 	31.8 	30.4 	86.5 	92.3 	1.7 	73.9 	20.2 	72.0 	38.5 	98.5 	48.4 	64.7 	46.5 	8.0 	87.3 	22.5 	84.7 	72.1 	61.3 	41.7 	43.1 	39.6 	25.9 	
27.9 	28.5 	40.5 	18.7 	52.6 	84.6 	60.8 	88.4 	51.1 	18.8 	19.9 	67.1 	89.0 	54.2 	49.7 	78.7 	96.0 	23.3 	83.6 	39.8 	0.0 	90.0 	9.4 	28.2 	81.6 	87.0 	27.3 	7.3 	80.6 	20.5 	15.0 	70.9 	68.6 	88.5 	2.7 	27.3 	20.8 	93.2 	54.8 	1.6 	20.9 	57.2 	24.1 	70.9 	18.7 	94.0 	38.1 	22.8 	62.2 	38.4 	94.8 	15.6 	83.8 	11.2 	77.9 	50.0 	44.4 	75.8 	68.0 	71.3 	
19.7 	16.1 	29.6 	32.5 	30.1 	11.2 	3.0 	83.2 	81.0 	21.6 	76.2 	98.2 	75.7 	98.2 	99.2 	83.3 	50.2 	61.2 	99.9 	78.7 	90.0 	0.0 	44.5 	98.0 	92.2 	80.2 	51.1 	41.8 	77.7 	38.6 	4.0 	60.8 	55.2 	48.4 	2.3 	18.9 	24.1 	66.9 	2.8 	94.8 	16.8 	98.1 	81.9 	89.9 	32.7 	34.9 	21.2 	45.3 	5.7 	49.3 	23.9 	26.4 	90.5 	82.2 	95.0 	19.8 	8.9 	57.6 	70.5 	13.2 	
64.6 	39.4 	9.0 	3.3 	73.2 	63.5 	96.0 	60.5 	12.9 	50.0 	50.1 	98.1 	93.2 	65.8 	73.8 	69.7 	48.6 	72.2 	7.4 	17.1 	9.4 	44.5 	0.0 	24.7 	27.7 	12.7 	38.8 	95.6 	52.4 	16.6 	61.2 	96.2 	72.6 	47.0 	90.3 	95.5 	16.9 	52.5 	18.6 	27.7 	87.0 	44.4 	62.4 	72.8 	8.4 	43.2 	5.9 	43.5 	61.9 	5.4 	92.4 	80.9 	79.8 	42.9 	79.8 	50.2 	23.0 	52.4 	75.8 	10.7 	
81.6 	60.5 	13.1 	89.4 	69.3 	22.5 	89.9 	96.3 	53.5 	43.7 	9.3 	42.0 	65.5 	38.6 	3.3 	84.8 	3.9 	72.2 	72.3 	42.7 	28.2 	98.0 	24.7 	0.0 	13.1 	10.2 	8.1 	43.1 	45.9 	40.5 	12.3 	35.5 	56.6 	29.8 	40.6 	19.6 	50.2 	36.5 	3.1 	87.0 	3.3 	8.4 	55.6 	91.2 	59.0 	29.6 	4.6 	75.2 	38.3 	32.2 	37.8 	33.0 	24.1 	56.4 	71.7 	63.7 	24.9 	18.3 	12.3 	2.6 	
90.4 	68.5 	49.5 	57.1 	96.1 	41.1 	6.6 	47.5 	69.7 	9.7 	35.0 	23.2 	23.5 	50.6 	52.7 	88.6 	99.7 	61.6 	81.8 	30.2 	81.6 	92.2 	27.7 	13.1 	0.0 	81.1 	19.7 	94.2 	11.0 	99.0 	94.1 	85.1 	18.9 	45.8 	26.7 	93.3 	2.2 	68.6 	68.8 	43.3 	78.4 	66.1 	88.7 	67.7 	89.4 	79.1 	91.9 	19.2 	93.7 	95.7 	5.9 	13.5 	42.1 	12.8 	18.1 	28.2 	77.3 	83.4 	42.4 	86.7 	
32.1 	64.0 	35.1 	44.1 	84.5 	73.2 	3.6 	37.2 	11.9 	40.9 	90.9 	27.5 	56.4 	57.7 	67.7 	86.6 	52.2 	7.9 	92.0 	54.5 	87.0 	80.2 	12.7 	10.2 	81.1 	0.0 	31.5 	19.0 	99.3 	34.3 	73.8 	22.5 	92.3 	31.7 	78.3 	14.9 	53.4 	98.6 	23.3 	47.4 	54.3 	8.4 	85.4 	84.4 	31.6 	67.5 	50.8 	23.4 	46.8 	53.8 	86.5 	85.4 	89.7 	68.4 	28.4 	90.4 	71.9 	22.7 	1.7 	40.8 	
6.0 	2.1 	99.3 	66.3 	38.1 	13.7 	19.5 	5.4 	1.8 	46.5 	73.0 	42.3 	95.8 	47.1 	79.8 	18.0 	49.8 	94.7 	85.5 	27.8 	27.3 	51.1 	38.8 	8.1 	19.7 	31.5 	0.0 	65.8 	23.2 	95.6 	3.8 	51.5 	36.6 	34.1 	42.9 	31.6 	87.6 	80.2 	88.6 	18.6 	90.9 	22.9 	77.5 	79.1 	66.2 	88.0 	54.4 	28.9 	10.5 	67.1 	41.4 	84.9 	58.7 	58.7 	3.5 	12.9 	41.7 	31.7 	47.2 	64.2 	
66.7 	6.8 	86.2 	96.8 	43.5 	74.3 	92.8 	49.8 	28.3 	89.8 	52.1 	99.1 	37.9 	24.3 	20.3 	92.8 	9.5 	17.0 	53.9 	54.1 	7.3 	41.8 	95.6 	43.1 	94.2 	19.0 	65.8 	0.0 	29.9 	37.4 	95.5 	20.5 	82.0 	78.1 	3.9 	83.7 	10.3 	13.8 	28.5 	17.2 	51.0 	58.8 	8.8 	42.7 	77.8 	55.3 	93.7 	57.6 	49.6 	1.6 	28.9 	40.0 	82.1 	66.6 	49.5 	77.8 	30.7 	2.7 	1.6 	38.1 	
35.0 	20.3 	16.2 	73.0 	47.9 	87.2 	70.8 	94.0 	90.1 	31.9 	4.1 	91.6 	73.0 	96.2 	32.5 	91.7 	76.1 	95.8 	78.2 	47.7 	80.6 	77.7 	52.4 	45.9 	11.0 	99.3 	23.2 	29.9 	0.0 	57.5 	44.6 	97.9 	6.4 	54.6 	65.8 	74.8 	74.9 	12.3 	64.0 	97.2 	45.2 	5.8 	51.0 	70.3 	85.1 	44.0 	73.5 	13.3 	59.0 	8.9 	52.2 	10.0 	96.1 	99.5 	14.6 	26.3 	86.1 	86.4 	68.7 	51.9 	
22.9 	69.6 	65.6 	44.9 	84.1 	88.8 	55.2 	83.3 	38.3 	10.6 	95.0 	12.9 	80.8 	91.3 	97.5 	64.1 	77.3 	12.9 	58.2 	81.4 	20.5 	38.6 	16.6 	40.5 	99.0 	34.3 	95.6 	37.4 	57.5 	0.0 	83.9 	10.6 	10.1 	37.3 	72.1 	66.8 	82.7 	68.6 	9.4 	14.9 	83.1 	19.0 	76.8 	85.9 	2.6 	8.4 	36.2 	78.3 	6.4 	63.3 	27.4 	9.0 	73.4 	49.4 	28.2 	7.5 	74.1 	21.5 	37.8 	64.7 	
27.3 	68.3 	51.1 	96.4 	46.9 	3.8 	17.8 	74.0 	94.9 	13.2 	38.2 	42.2 	29.7 	78.1 	43.1 	18.2 	74.6 	5.5 	63.8 	43.0 	15.0 	4.0 	61.2 	12.3 	94.1 	73.8 	3.8 	95.5 	44.6 	83.9 	0.0 	87.2 	89.6 	84.2 	69.4 	25.2 	91.5 	28.1 	45.7 	3.9 	29.4 	54.3 	25.6 	64.8 	52.1 	43.8 	82.9 	45.8 	42.0 	68.7 	95.9 	4.7 	33.8 	78.8 	7.0 	19.9 	47.6 	68.4 	81.9 	26.9 	
9.7 	80.1 	60.0 	80.5 	86.3 	31.7 	85.0 	24.2 	22.5 	57.8 	43.1 	88.0 	27.7 	19.6 	2.2 	11.9 	32.3 	17.6 	38.2 	58.3 	70.9 	60.8 	96.2 	35.5 	85.1 	22.5 	51.5 	20.5 	97.9 	10.6 	87.2 	0.0 	45.6 	58.7 	51.4 	63.6 	48.1 	79.3 	24.7 	66.8 	8.6 	46.4 	73.2 	62.1 	56.4 	54.5 	91.9 	44.5 	75.4 	96.2 	67.8 	63.0 	62.2 	98.8 	95.8 	99.0 	75.4 	97.6 	67.2 	2.2 	
33.3 	30.4 	87.5 	33.7 	23.1 	72.7 	19.5 	10.1 	89.0 	29.3 	80.8 	23.1 	18.6 	44.7 	70.4 	43.6 	10.5 	4.8 	65.6 	78.8 	68.6 	55.2 	72.6 	56.6 	18.9 	92.3 	36.6 	82.0 	6.4 	10.1 	89.6 	45.6 	0.0 	5.6 	49.8 	48.2 	6.5 	73.6 	19.0 	5.2 	56.6 	77.7 	77.3 	78.3 	49.1 	6.5 	86.8 	63.1 	59.9 	43.6 	14.4 	14.2 	19.1 	34.8 	52.1 	53.1 	90.8 	10.4 	60.6 	97.3 	
13.3 	17.7 	1.4 	82.4 	65.2 	83.9 	15.6 	45.0 	25.5 	34.8 	67.0 	3.8 	12.0 	85.3 	1.9 	23.1 	19.0 	39.3 	17.3 	85.1 	88.5 	48.4 	47.0 	29.8 	45.8 	31.7 	34.1 	78.1 	54.6 	37.3 	84.2 	58.7 	5.6 	0.0 	30.5 	68.6 	25.7 	24.6 	81.9 	32.3 	44.2 	97.1 	8.9 	53.5 	30.4 	45.5 	94.7 	20.7 	89.4 	71.7 	39.7 	64.5 	32.8 	92.3 	94.4 	29.3 	36.8 	67.1 	65.7 	91.5 	
7.8 	84.8 	61.2 	87.5 	33.0 	37.2 	41.0 	77.8 	56.6 	19.8 	7.2 	77.7 	23.5 	69.4 	87.2 	94.6 	77.4 	81.3 	45.7 	12.0 	2.7 	2.3 	90.3 	40.6 	26.7 	78.3 	42.9 	3.9 	65.8 	72.1 	69.4 	51.4 	49.8 	30.5 	0.0 	11.9 	29.1 	76.4 	28.6 	3.4 	12.3 	53.5 	37.3 	92.6 	50.0 	24.1 	21.5 	7.5 	96.5 	27.0 	39.8 	70.0 	96.9 	47.2 	37.1 	66.2 	2.4 	23.5 	93.4 	82.1 	
8.2 	56.7 	52.5 	14.2 	42.8 	49.5 	87.5 	21.3 	21.3 	17.4 	75.6 	42.4 	22.0 	1.2 	73.1 	12.9 	24.2 	61.5 	88.8 	1.6 	27.3 	18.9 	95.5 	19.6 	93.3 	14.9 	31.6 	83.7 	74.8 	66.8 	25.2 	63.6 	48.2 	68.6 	11.9 	0.0 	16.6 	56.9 	81.6 	84.6 	94.8 	15.0 	46.2 	99.0 	34.4 	53.1 	43.4 	74.5 	12.2 	50.7 	98.5 	23.7 	73.3 	32.9 	60.3 	56.2 	83.6 	93.4 	65.2 	2.6 	
86.1 	92.3 	65.2 	32.9 	17.0 	98.9 	13.1 	52.9 	38.4 	31.1 	2.5 	6.0 	90.8 	18.6 	78.9 	39.4 	96.2 	62.9 	12.0 	46.4 	20.8 	24.1 	16.9 	50.2 	2.2 	53.4 	87.6 	10.3 	74.9 	82.7 	91.5 	48.1 	6.5 	25.7 	29.1 	16.6 	0.0 	44.7 	17.5 	99.3 	92.4 	99.8 	4.9 	9.0 	88.1 	25.0 	18.6 	95.7 	71.0 	24.5 	94.2 	71.0 	54.4 	94.0 	61.7 	47.3 	42.6 	84.8 	52.8 	76.3 	
45.8 	10.6 	33.9 	1.9 	89.2 	64.7 	20.8 	99.4 	10.7 	29.9 	30.1 	14.0 	16.8 	99.8 	27.2 	64.2 	57.2 	58.9 	41.3 	31.8 	93.2 	66.9 	52.5 	36.5 	68.6 	98.6 	80.2 	13.8 	12.3 	68.6 	28.1 	79.3 	73.6 	24.6 	76.4 	56.9 	44.7 	0.0 	70.4 	84.6 	46.8 	20.5 	90.3 	4.8 	80.6 	44.0 	45.9 	39.1 	1.1 	93.6 	25.8 	32.5 	59.0 	91.1 	19.9 	40.4 	60.2 	1.2 	87.7 	79.0 	
54.2 	78.1 	49.6 	17.6 	84.8 	88.7 	21.4 	93.1 	64.1 	9.2 	92.9 	21.4 	73.7 	55.3 	16.9 	46.5 	74.9 	71.6 	20.2 	30.4 	54.8 	2.8 	18.6 	3.1 	68.8 	23.3 	88.6 	28.5 	64.0 	9.4 	45.7 	24.7 	19.0 	81.9 	28.6 	81.6 	17.5 	70.4 	0.0 	23.1 	64.7 	3.8 	28.4 	82.1 	30.7 	88.4 	40.5 	97.8 	58.7 	76.7 	85.8 	96.4 	87.7 	53.1 	97.2 	59.7 	86.6 	62.9 	75.3 	43.8 	
94.1 	55.7 	53.8 	97.2 	57.0 	25.1 	5.5 	29.6 	14.5 	67.3 	79.7 	30.8 	43.6 	20.3 	69.5 	18.5 	67.5 	31.4 	29.2 	86.5 	1.6 	94.8 	27.7 	87.0 	43.3 	47.4 	18.6 	17.2 	97.2 	14.9 	3.9 	66.8 	5.2 	32.3 	3.4 	84.6 	99.3 	84.6 	23.1 	0.0 	67.0 	6.0 	49.7 	60.9 	61.8 	16.9 	70.3 	90.4 	36.1 	89.3 	86.8 	65.0 	8.6 	29.6 	45.6 	52.0 	27.4 	94.0 	49.8 	91.7 	
20.4 	89.4 	93.9 	80.1 	59.1 	66.3 	74.9 	25.3 	56.1 	73.4 	1.6 	93.2 	63.5 	12.5 	34.0 	7.3 	25.1 	28.3 	96.0 	92.3 	20.9 	16.8 	87.0 	3.3 	78.4 	54.3 	90.9 	51.0 	45.2 	83.1 	29.4 	8.6 	56.6 	44.2 	12.3 	94.8 	92.4 	46.8 	64.7 	67.0 	0.0 	91.9 	46.2 	57.1 	76.6 	15.5 	60.2 	86.7 	40.9 	64.6 	46.4 	5.8 	87.1 	27.3 	18.2 	47.8 	20.6 	21.0 	87.8 	22.8 	
85.2 	59.2 	64.9 	41.2 	25.2 	81.5 	99.3 	63.2 	95.2 	59.4 	5.4 	78.2 	83.7 	44.1 	28.5 	59.1 	76.0 	49.7 	23.3 	1.7 	57.2 	98.1 	44.4 	8.4 	66.1 	8.4 	22.9 	58.8 	5.8 	19.0 	54.3 	46.4 	77.7 	97.1 	53.5 	15.0 	99.8 	20.5 	3.8 	6.0 	91.9 	0.0 	87.0 	20.4 	67.0 	20.1 	99.0 	5.4 	11.3 	14.9 	65.7 	76.9 	97.1 	83.6 	48.1 	21.9 	19.3 	13.3 	14.7 	97.6 	
40.9 	31.2 	49.9 	11.3 	41.9 	54.9 	39.9 	99.5 	25.0 	19.9 	57.2 	18.2 	86.7 	73.0 	65.0 	21.5 	42.9 	22.1 	1.1 	73.9 	24.1 	81.9 	62.4 	55.6 	88.7 	85.4 	77.5 	8.8 	51.0 	76.8 	25.6 	73.2 	77.3 	8.9 	37.3 	46.2 	4.9 	90.3 	28.4 	49.7 	46.2 	87.0 	0.0 	24.1 	71.4 	79.7 	57.0 	37.7 	22.8 	42.4 	52.3 	70.0 	75.7 	76.6 	22.4 	86.6 	26.3 	46.9 	94.3 	71.3 	
21.3 	53.9 	54.5 	81.0 	4.9 	45.4 	61.9 	88.9 	4.5 	36.5 	10.3 	53.3 	95.7 	13.1 	67.9 	70.5 	5.6 	18.8 	22.8 	20.2 	70.9 	89.9 	72.8 	91.2 	67.7 	84.4 	79.1 	42.7 	70.3 	85.9 	64.8 	62.1 	78.3 	53.5 	92.6 	99.0 	9.0 	4.8 	82.1 	60.9 	57.1 	20.4 	24.1 	0.0 	66.6 	42.7 	76.2 	25.8 	97.3 	22.8 	99.6 	97.0 	74.7 	83.9 	75.2 	3.3 	88.0 	26.9 	48.6 	20.4 	
17.1 	28.1 	22.7 	37.8 	2.9 	31.4 	97.2 	9.7 	98.6 	45.1 	14.4 	92.2 	44.3 	92.2 	16.4 	6.6 	27.5 	77.8 	71.6 	72.0 	18.7 	32.7 	8.4 	59.0 	89.4 	31.6 	66.2 	77.8 	85.1 	2.6 	52.1 	56.4 	49.1 	30.4 	50.0 	34.4 	88.1 	80.6 	30.7 	61.8 	76.6 	67.0 	71.4 	66.6 	0.0 	48.9 	10.8 	11.7 	65.8 	26.1 	61.5 	86.0 	86.5 	37.9 	43.4 	4.3 	64.9 	92.8 	62.1 	16.5 	
46.2 	3.5 	75.4 	53.2 	74.5 	9.6 	5.1 	38.1 	19.1 	16.8 	46.9 	50.2 	36.4 	79.8 	66.9 	3.5 	51.8 	37.6 	82.9 	38.5 	94.0 	34.9 	43.2 	29.6 	79.1 	67.5 	88.0 	55.3 	44.0 	8.4 	43.8 	54.5 	6.5 	45.5 	24.1 	53.1 	25.0 	44.0 	88.4 	16.9 	15.5 	20.1 	79.7 	42.7 	48.9 	0.0 	68.8 	67.7 	77.5 	59.7 	83.0 	42.6 	28.9 	34.5 	22.4 	92.1 	35.1 	82.1 	81.7 	91.3 	
