80
33.8 	7.2 	29.6 	94.7 	61.6 	56.2 	78.8 	95.0 	18.6 	50.4 	0.0 	59.0 	69.3 	68.0 	55.0 	63.9 	1.4 	62.3 	25.2 	87.7 	51.5 	61.3 	75.3 	23.5 	52.2 	81.8 	64.3 	78.3 	65.6 	82.0 	6.1 	72.2 	67.4 	66.0 	59.3 	30.6 	23.2 	52.3 	90.7 	76.1 	61.2 	29.2 	86.4 	23.7 	53.8 	37.4 	78.9 	90.0 	32.8 	27.8 	98.3 	20.2 	59.8 	45.4 	32.5 	82.4 	76.6 	62.6 	34.8 	20.3 	80.7 	8.6 	6.7 	54.7 	84.0 	8.9 	23.6 	83.5 	89.7 	57.6 	8.3 	41.9 	97.4 	86.1 	37.1 	89.1 	77.5 	50.2 	31.9 	51.8 	
66.4 	34.8 	66.2 	20.5 	92.2 	22.0 	90.0 	83.1 	76.5 	62.5 	59.0 	0.0 	70.0 	84.9 	22.2 	81.4 	92.5 	78.5 	45.4 	94.0 	94.1 	12.3 	57.7 	20.9 	68.6 	38.2 	54.0 	2.3 	85.6 	74.4 	74.0 	32.1 	77.7 	29.7 	80.3 	95.2 	55.5 	17.1 	51.8 	33.5 	95.5 	18.2 	51.8 	79.0 	6.3 	7.0 	43.4 	39.5 	50.2 	99.2 	9.4 	33.5 	79.7 	48.5 	99.4 	31.2 	71.1 	55.5 	16.5 	12.5 	39.1 	95.7 	51.5 	23.6 	58.8 	34.4 	24.1 	51.7 	81.1 	9.3 	84.9 	18.7 	5.0 	39.3 	66.4 	37.7 	88.8 	38.1 	27.9 	33.0 	
23.0 	56.2 	89.4 	15.6 	99.2 	3.6 	11.5 	23.4 	2.3 	97.0 	69.3 	70.0 	0.0 	39.5 	17.3 	73.8 	15.2 	28.2 	38.6 	44.2 	39.0 	95.6 	30.8 	90.2 	64.9 	5.9 	27.5 	50.6 	56.4 	78.1 	52.1 	69.7 	80.0 	95.1 	54.6 	52.3 	40.7 	14.3 	94.0 	30.3 	62.9 	54.1 	36.9 	37.2 	81.3 	94.4 	76.0 	22.2 	68.0 	69.0 	82.9 	23.1 	2.1 	7.6 	65.2 	54.8 	41.5 	85.7 	96.0 	96.1 	39.0 	1.6 	73.1 	36.7 	70.0 	45.2 	55.3 	23.5 	18.3 	59.3 	83.7 	11.3 	60.4 	49.2 	44.6 	47.0 	69.8 	69.7 	99.5 	57.3 	
95.3 	34.7 	50.3 	7.4 	42.8 	25.3 	46.8 	91.9 	65.3 	11.4 	68.0 	84.9 	39.5 	0.0 	91.5 	15.5 	75.0 	21.6 	65.4 	69.0 	68.0 	75.6 	40.8 	92.5 	3.1 	90.1 	92.6 	54.5 	49.0 	69.1 	48.9 	59.7 	5.2 	22.8 	54.0 	35.9 	23.9 	19.7 	87.9 	65.8 	9.7 	57.0 	20.2 	9.4 	48.7 	29.6 	97.2 	53.7 	61.3 	75.6 	38.4 	90.6 	53.6 	60.6 	58.5 	64.0 	65.3 	68.0 	12.0 	20.4 	25.5 	74.6 	48.2 	2.2 	39.9 	37.4 	8.8 	21.4 	16.4 	9.5 	45.3 	72.7 	85.7 	16.3 	49.9 	24.2 	83.0 	80.6 	54.5 	52.3 	
7.1 	20.3 	43.1 	89.0 	49.7 	38.2 	4.8 	5.3 	66.4 	96.4 	55.0 	22.2 	17.3 	91.5 	0.0 	61.1 	13.2 	16.7 	23.9 	40.7 	30.0 	80.9 	52.0 	99.0 	35.7 	43.6 	40.2 	10.5 	5.6 	52.0 	15.6 	61.6 	10.4 	66.1 	13.4 	29.6 	73.5 	18.5 	24.4 	43.8 	26.3 	63.4 	24.2 	44.6 	43.0 	22.0 	17.4 	62.1 	23.5 	72.4 	32.3 	2.1 	23.7 	9.4 	14.1 	83.0 	26.9 	92.4 	45.3 	47.0 	58.9 	23.0 	85.1 	57.3 	6.4 	55.5 	78.6 	88.6 	5.6 	18.6 	53.0 	85.1 	76.8 	26.2 	75.5 	64.6 	91.1 	27.9 	37.1 	98.5 	
32.0 	31.4 	52.1 	25.1 	85.1 	82.3 	5.9 	46.4 	30.7 	95.3 	63.9 	81.4 	73.8 	15.5 	61.1 	0.0 	87.1 	3.0 	2.8 	24.7 	56.9 	2.1 	47.5 	40.4 	57.1 	92.8 	28.2 	14.7 	51.8 	16.7 	59.2 	89.5 	90.1 	89.3 	40.7 	22.6 	76.0 	14.8 	44.3 	25.6 	89.5 	74.8 	80.9 	66.4 	25.8 	30.0 	90.3 	93.2 	10.5 	42.7 	40.0 	29.9 	21.6 	55.7 	39.1 	63.7 	29.7 	41.0 	34.8 	89.8 	43.9 	62.1 	15.8 	16.5 	20.8 	78.7 	45.1 	78.1 	54.6 	75.6 	83.0 	43.3 	69.7 	61.2 	51.0 	1.4 	56.3 	72.5 	72.9 	52.7 	
12.0 	73.5 	19.7 	85.4 	16.8 	63.8 	30.1 	1.8 	82.6 	55.5 	1.4 	92.5 	15.2 	75.0 	13.2 	87.1 	0.0 	42.3 	42.9 	19.7 	45.8 	69.0 	45.8 	81.7 	23.1 	86.4 	41.7 	64.0 	1.6 	48.2 	18.4 	35.1 	92.2 	55.4 	91.4 	17.8 	75.8 	39.9 	64.1 	81.5 	35.0 	30.4 	16.4 	93.7 	19.2 	44.6 	92.7 	21.2 	54.3 	14.1 	76.9 	25.6 	74.5 	83.7 	43.0 	73.1 	28.0 	1.9 	88.4 	92.3 	47.8 	48.4 	44.9 	71.6 	43.1 	4.5 	71.5 	95.1 	23.1 	56.8 	84.0 	32.9 	55.5 	99.6 	30.2 	85.1 	2.0 	83.8 	62.9 	26.1 	
17.9 	67.1 	37.4 	32.4 	80.8 	91.1 	43.5 	50.2 	27.1 	80.7 	62.3 	78.5 	28.2 	21.6 	16.7 	3.0 	42.3 	0.0 	10.7 	35.9 	72.1 	99.3 	5.7 	10.3 	66.2 	44.0 	65.3 	83.5 	46.4 	78.1 	3.8 	70.5 	26.2 	97.9 	19.9 	86.1 	15.2 	53.3 	45.1 	76.2 	23.6 	23.3 	49.4 	5.7 	75.2 	43.6 	31.9 	97.3 	44.3 	36.5 	85.4 	29.7 	71.6 	82.6 	30.6 	88.1 	4.4 	14.6 	52.4 	53.6 	37.0 	6.6 	91.6 	59.4 	90.8 	76.5 	67.4 	66.5 	59.9 	87.7 	9.8 	95.2 	46.8 	30.0 	45.8 	81.1 	81.6 	66.7 	37.8 	48.3 	
83.2 	4.6 	18.6 	34.6 	82.2 	55.8 	44.3 	4.0 	74.0 	14.1 	25.2 	45.4 	38.6 	65.4 	23.9 	2.8 	42.9 	10.7 	0.0 	16.1 	75.0 	30.7 	47.1 	19.6 	49.1 	87.6 	12.4 	70.7 	78.6 	49.1 	49.7 	2.3 	17.8 	18.1 	66.3 	51.0 	96.0 	29.9 	86.6 	73.7 	52.3 	73.7 	98.7 	44.5 	17.8 	20.8 	10.1 	84.2 	6.5 	60.9 	63.9 	46.6 	17.3 	72.3 	99.3 	69.5 	42.1 	67.2 	26.9 	30.3 	23.3 	77.5 	51.2 	60.5 	40.3 	86.3 	76.0 	28.4 	68.3 	46.3 	79.8 	18.2 	25.7 	99.7 	48.6 	39.9 	63.2 	73.9 	75.5 	4.1 	
16.1 	26.5 	59.2 	88.1 	53.9 	25.5 	69.8 	62.4 	10.1 	76.1 	87.7 	94.0 	44.2 	69.0 	40.7 	24.7 	19.7 	35.9 	16.1 	0.0 	73.3 	11.5 	65.3 	80.2 	18.6 	87.3 	53.6 	66.2 	33.8 	71.9 	4.5 	17.0 	36.3 	80.3 	91.6 	10.2 	46.6 	96.6 	48.7 	87.6 	77.4 	81.9 	56.9 	17.9 	96.8 	39.7 	83.2 	94.5 	32.8 	33.3 	68.8 	62.8 	27.4 	85.9 	46.1 	71.6 	72.4 	16.5 	23.6 	69.2 	36.0 	87.9 	11.4 	6.5 	29.9 	5.3 	12.0 	46.0 	60.5 	58.0 	77.5 	37.3 	13.9 	97.6 	75.2 	42.2 	81.8 	49.8 	64.8 	31.2 	
5.1 	69.5 	54.2 	64.4 	27.4 	51.9 	87.2 	80.0 	15.2 	90.5 	51.5 	94.1 	39.0 	68.0 	30.0 	56.9 	45.8 	72.1 	75.0 	73.3 	0.0 	24.7 	34.3 	52.2 	36.2 	54.3 	50.2 	39.7 	17.9 	57.2 	8.6 	11.3 	56.7 	94.7 	38.9 	46.8 	94.9 	45.6 	31.0 	72.7 	31.3 	98.7 	33.4 	34.3 	83.7 	40.8 	93.4 	94.7 	11.6 	81.5 	46.2 	78.1 	9.1 	9.1 	22.4 	56.4 	34.6 	26.9 	9.5 	12.2 	46.2 	56.6 	59.2 	6.7 	72.3 	59.1 	82.4 	90.6 	33.5 	87.0 	77.8 	30.7 	5.7 	19.7 	9.8 	90.5 	87.3 	70.1 	8.2 	64.7 	
2.4 	47.8 	20.7 	14.5 	20.8 	68.1 	51.7 	63.5 	75.0 	91.4 	61.3 	12.3 	95.6 	75.6 	80.9 	2.1 	69.0 	99.3 	30.7 	11.5 	24.7 	0.0 	86.0 	43.6 	39.7 	48.3 	86.4 	7.1 	76.8 	34.9 	8.2 	50.0 	62.9 	23.9 	10.2 	69.8 	59.2 	81.4 	7.1 	53.1 	75.9 	26.4 	50.7 	58.7 	40.7 	26.6 	81.6 	30.6 	49.9 	46.5 	32.1 	62.3 	97.4 	34.7 	61.4 	37.7 	76.1 	9.0 	95.4 	27.6 	23.9 	27.7 	54.0 	41.9 	54.4 	86.2 	55.8 	18.6 	95.5 	49.6 	73.5 	22.9 	25.8 	38.1 	79.7 	47.2 	19.5 	32.9 	70.3 	72.5 	
80.2 	40.5 	71.8 	26.5 	52.0 	60.2 	34.9 	63.1 	54.4 	1.3 	75.3 	57.7 	30.8 	40.8 	52.0 	47.5 	45.8 	5.7 	47.1 	65.3 	34.3 	86.0 	0.0 	65.6 	84.0 	15.8 	80.5 	14.2 	74.0 	91.7 	81.6 	34.6 	49.4 	76.2 	92.9 	71.4 	33.7 	33.7 	4.4 	45.2 	10.5 	85.3 	7.9 	51.6 	68.8 	68.8 	13.5 	96.3 	29.0 	11.9 	28.7 	8.4 	99.3 	90.4 	53.4 	43.8 	72.1 	38.2 	21.8 	15.3 	49.4 	97.4 	7.7 	99.4 	18.8 	2.0 	17.4 	95.8 	85.3 	79.8 	76.7 	48.4 	47.9 	83.1 	7.2 	77.8 	74.1 	61.8 	61.9 	3.6 	
57.4 	90.2 	77.1 	25.4 	81.1 	56.9 	66.8 	75.0 	85.2 	72.3 	23.5 	20.9 	90.2 	92.5 	99.0 	40.4 	81.7 	10.3 	19.6 	80.2 	52.2 	43.6 	65.6 	0.0 	48.8 	42.5 	48.3 	54.3 	17.2 	24.6 	5.2 	20.0 	36.6 	58.1 	30.9 	14.6 	87.3 	44.0 	27.3 	52.5 	9.5 	5.7 	11.7 	11.5 	86.3 	38.2 	6.6 	47.0 	2.4 	29.1 	35.6 	94.5 	30.0 	93.9 	62.9 	47.1 	14.2 	62.6 	62.4 	59.2 	56.7 	22.1 	93.8 	44.0 	54.6 	83.6 	93.0 	10.1 	46.4 	48.5 	18.8 	23.7 	61.2 	2.1 	99.8 	82.6 	70.6 	98.1 	57.4 	22.6 	
13.7 	49.2 	23.4 	62.2 	97.0 	58.4 	87.3 	84.1 	8.0 	42.7 	52.2 	68.6 	64.9 	3.1 	35.7 	57.1 	23.1 	66.2 	49.1 	18.6 	36.2 	39.7 	84.0 	48.8 	0.0 	20.6 	77.7 	99.3 	54.1 	84.9 	24.3 	58.1 	1.5 	73.4 	96.2 	29.7 	71.4 	62.2 	8.5 	17.9 	60.1 	24.7 	7.0 	81.9 	71.8 	63.4 	61.9 	78.9 	50.7 	19.8 	38.3 	58.1 	62.5 	88.3 	88.9 	65.0 	60.8 	36.1 	6.5 	89.5 	68.0 	39.3 	99.0 	4.6 	43.6 	38.5 	48.1 	83.5 	44.7 	47.1 	41.0 	9.1 	14.8 	34.1 	49.0 	97.3 	58.1 	7.2 	50.2 	20.6 	
36.5 	99.2 	41.8 	35.8 	17.8 	89.7 	76.3 	28.3 	81.6 	62.6 	81.8 	38.2 	5.9 	90.1 	43.6 	92.8 	86.4 	44.0 	87.6 	87.3 	54.3 	48.3 	15.8 	42.5 	20.6 	0.0 	84.0 	88.6 	5.2 	95.4 	96.5 	16.8 	33.6 	98.4 	55.9 	21.7 	15.7 	51.3 	57.6 	60.2 	26.4 	23.0 	57.5 	76.4 	5.8 	40.1 	3.8 	89.8 	11.9 	45.4 	20.8 	96.7 	47.7 	15.3 	11.0 	49.5 	70.4 	15.2 	75.3 	55.4 	26.5 	51.3 	21.2 	32.6 	71.4 	25.6 	16.1 	18.7 	95.1 	72.2 	27.2 	56.6 	98.3 	2.6 	94.3 	74.0 	60.2 	81.7 	21.5 	36.0 	
24.0 	92.5 	86.6 	49.7 	51.8 	76.4 	76.2 	46.5 	53.7 	23.9 	64.3 	54.0 	27.5 	92.6 	40.2 	28.2 	41.7 	65.3 	12.4 	53.6 	50.2 	86.4 	80.5 	48.3 	77.7 	84.0 	0.0 	2.0 	20.4 	95.0 	90.5 	76.9 	19.1 	72.6 	98.8 	85.6 	58.9 	21.4 	8.3 	61.9 	38.6 	58.5 	43.5 	94.2 	87.5 	33.4 	72.6 	29.6 	8.7 	73.5 	62.0 	96.1 	79.0 	46.5 	21.0 	93.7 	69.0 	2.5 	3.1 	52.3 	56.5 	64.9 	49.3 	43.7 	64.5 	96.4 	88.2 	54.5 	22.7 	74.7 	6.7 	81.9 	65.0 	40.2 	32.2 	23.6 	41.9 	39.9 	59.5 	96.9 	
93.4 	68.1 	19.4 	37.0 	58.5 	10.6 	36.9 	52.3 	39.7 	89.6 	78.3 	2.3 	50.6 	54.5 	10.5 	14.7 	64.0 	83.5 	70.7 	66.2 	39.7 	7.1 	14.2 	54.3 	99.3 	88.6 	2.0 	0.0 	32.0 	90.1 	14.2 	84.0 	89.5 	9.3 	34.9 	65.3 	11.0 	1.5 	3.3 	80.2 	29.0 	56.8 	23.8 	25.6 	77.5 	48.9 	27.9 	82.3 	69.5 	60.8 	27.1 	76.8 	23.5 	22.2 	34.1 	3.2 	94.6 	31.8 	80.0 	56.6 	67.1 	12.9 	31.2 	31.1 	77.4 	76.4 	91.1 	99.8 	53.8 	23.9 	19.3 	50.5 	63.8 	77.3 	68.5 	13.4 	34.4 	30.3 	10.7 	98.5 	
39.5 	46.4 	47.9 	85.6 	78.6 	94.1 	87.5 	38.1 	90.9 	87.9 	65.6 	85.6 	56.4 	49.0 	5.6 	51.8 	1.6 	46.4 	78.6 	33.8 	17.9 	76.8 	74.0 	17.2 	54.1 	5.2 	20.4 	32.0 	0.0 	78.8 	65.7 	14.8 	72.0 	39.3 	11.5 	14.3 	52.6 	24.2 	8.1 	79.3 	31.7 	19.3 	65.1 	62.4 	73.7 	25.4 	66.4 	98.4 	59.1 	36.6 	18.1 	44.7 	29.2 	76.0 	33.1 	36.0 	98.5 	63.1 	57.3 	17.9 	12.6 	73.3 	10.8 	16.1 	71.4 	41.7 	31.0 	4.8 	58.2 	73.8 	50.1 	19.5 	50.3 	51.8 	25.6 	7.3 	87.6 	49.4 	68.7 	72.5 	
26.2 	15.2 	95.1 	32.5 	9.5 	75.6 	91.0 	68.3 	45.5 	58.7 	82.0 	74.4 	78.1 	69.1 	52.0 	16.7 	48.2 	78.1 	49.1 	71.9 	57.2 	34.9 	91.7 	24.6 	84.9 	95.4 	95.0 	90.1 	78.8 	0.0 	35.8 	9.7 	22.5 	23.7 	50.6 	15.5 	91.7 	33.0 	63.8 	23.9 	37.2 	70.3 	58.2 	67.2 	94.0 	65.6 	52.2 	23.6 	50.0 	71.9 	56.7 	22.0 	36.6 	71.2 	70.4 	23.8 	20.5 	41.8 	44.0 	92.8 	17.0 	20.5 	27.0 	69.6 	40.7 	87.7 	50.7 	37.0 	76.7 	45.0 	83.6 	90.9 	6.3 	96.2 	97.2 	70.1 	9.6 	9.5 	88.4 	36.3 	
34.6 	34.9 	66.4 	69.2 	54.4 	38.5 	73.9 	54.8 	53.1 	24.4 	6.1 	74.0 	52.1 	48.9 	15.6 	59.2 	18.4 	3.8 	49.7 	4.5 	8.6 	8.2 	81.6 	5.2 	24.3 	96.5 	90.5 	14.2 	65.7 	35.8 	0.0 	15.0 	55.0 	28.1 	95.9 	79.2 	8.4 	90.7 	34.7 	47.2 	25.2 	63.9 	54.8 	91.8 	57.5 	83.3 	21.4 	25.4 	59.9 	64.4 	44.8 	59.2 	68.8 	66.9 	98.4 	15.4 	81.6 	96.2 	80.6 	44.6 	79.1 	94.4 	48.5 	58.9 	60.2 	67.9 	77.9 	51.3 	76.8 	18.3 	23.4 	2.3 	59.1 	47.5 	88.6 	87.8 	28.6 	40.3 	95.2 	73.8 	
64.3 	87.8 	26.3 	88.4 	11.8 	21.7 	97.6 	59.0 	98.4 	38.9 	72.2 	32.1 	69.7 	59.7 	61.6 	89.5 	35.1 	70.5 	2.3 	17.0 	11.3 	50.0 	34.6 	20.0 	58.1 	16.8 	76.9 	84.0 	14.8 	9.7 	15.0 	0.0 	39.7 	96.6 	61.6 	53.9 	93.1 	27.4 	87.0 	57.3 	87.8 	10.0 	62.6 	17.9 	72.7 	70.2 	53.3 	4.9 	90.8 	80.7 	40.8 	11.7 	95.5 	53.0 	66.9 	92.3 	90.0 	10.8 	52.6 	4.1 	79.9 	52.7 	1.2 	77.7 	30.8 	5.6 	48.3 	87.9 	98.5 	94.6 	61.9 	91.3 	32.6 	83.9 	11.2 	53.9 	14.3 	41.1 	29.6 	41.5 	
89.8 	59.6 	52.8 	65.7 	58.2 	63.7 	37.3 	57.7 	18.9 	71.7 	67.4 	77.7 	80.0 	5.2 	10.4 	90.1 	92.2 	26.2 	17.8 	36.3 	56.7 	62.9 	49.4 	36.6 	1.5 	33.6 	19.1 	89.5 	72.0 	22.5 	55.0 	39.7 	0.0 	11.9 	31.1 	97.9 	98.0 	40.7 	58.6 	2.5 	16.6 	93.0 	44.5 	77.9 	5.6 	69.6 	78.1 	50.0 	30.3 	6.5 	74.4 	53.0 	14.2 	64.1 	94.7 	65.5 	72.1 	47.0 	27.0 	22.8 	98.7 	20.1 	26.8 	7.2 	13.6 	68.3 	17.1 	30.7 	27.3 	72.4 	46.1 	4.9 	53.5 	67.6 	27.7 	9.4 	28.8 	87.7 	82.8 	82.6 	
5.5 	62.7 	98.6 	50.7 	90.3 	22.7 	98.8 	80.2 	45.3 	16.1 	66.0 	29.7 	95.1 	22.8 	66.1 	89.3 	55.4 	97.9 	18.1 	80.3 	94.7 	23.9 	76.2 	58.1 	73.4 	98.4 	72.6 	9.3 	39.3 	23.7 	28.1 	96.6 	11.9 	0.0 	88.9 	14.0 	43.2 	95.6 	47.5 	28.3 	7.3 	67.5 	83.9 	80.6 	1.0 	90.9 	30.9 	62.3 	41.9 	15.2 	12.5 	68.8 	7.3 	45.8 	37.6 	65.4 	99.3 	97.6 	83.2 	38.5 	7.9 	27.7 	90.0 	52.9 	5.8 	15.5 	33.2 	36.4 	72.3 	53.2 	7.1 	21.7 	56.0 	3.5 	95.5 	20.8 	30.0 	68.8 	11.6 	84.4 	
