60
91.2 	23.1 	34.4 	54.4 	63.7 	97.2 	70.9 	89.4 	39.8 	39.9 	59.9 	83.2 	87.3 	56.6 	78.0 	97.4 	31.6 	31.6 	75.5 	47.3 	65.2 	0.0 	24.3 	81.9 	57.0 	18.5 	17.5 	97.6 	83.1 	80.9 	24.9 	5.0 	11.0 	3.9 	11.6 	48.2 	54.7 	56.4 	93.7 	58.7 	10.9 	7.0 	37.1 	61.3 	32.3 	85.5 	28.2 	91.0 	16.7 	28.4 	68.1 	34.8 	92.5 	65.2 	86.1 	98.7 	50.9 	87.6 	33.9 	21.3 	
95.1 	77.4 	43.3 	66.2 	61.4 	62.6 	96.4 	55.6 	75.8 	76.6 	56.8 	33.7 	70.2 	87.4 	49.6 	44.9 	52.8 	85.7 	11.3 	45.3 	16.8 	24.3 	0.0 	49.7 	24.7 	55.9 	99.6 	18.2 	34.6 	69.1 	96.2 	50.1 	85.7 	64.7 	73.9 	64.9 	17.3 	38.3 	99.3 	82.1 	49.1 	43.8 	31.8 	19.9 	74.6 	65.0 	20.4 	11.7 	97.4 	69.1 	6.4 	64.9 	7.7 	65.7 	45.9 	59.6 	86.5 	37.3 	64.4 	37.4 	
97.0 	1.1 	52.0 	98.5 	95.8 	97.9 	51.8 	38.1 	69.8 	32.9 	24.2 	2.5 	28.6 	54.2 	97.7 	50.2 	69.2 	17.2 	93.1 	6.8 	31.6 	81.9 	49.7 	0.0 	89.6 	40.2 	73.7 	20.7 	95.5 	18.4 	57.9 	2.0 	96.9 	27.2 	79.9 	36.7 	73.1 	34.8 	97.8 	62.3 	37.6 	8.3 	41.0 	57.9 	53.5 	13.5 	21.7 	87.9 	88.4 	9.9 	44.7 	28.4 	55.4 	35.3 	15.0 	39.7 	63.3 	56.9 	24.8 	30.8 	
41.2 	5.9 	57.2 	63.8 	35.0 	11.6 	5.4 	43.8 	93.3 	41.2 	16.1 	40.4 	76.2 	67.5 	5.3 	16.2 	36.9 	87.9 	80.6 	55.9 	82.3 	57.0 	24.7 	89.6 	0.0 	26.0 	65.3 	44.8 	25.8 	63.4 	30.5 	87.6 	68.0 	90.6 	49.1 	9.7 	4.4 	4.6 	10.2 	3.0 	87.8 	76.0 	62.8 	92.3 	46.1 	15.4 	17.7 	39.6 	55.7 	76.7 	92.2 	76.8 	29.8 	83.5 	15.4 	90.6 	22.3 	65.9 	89.8 	80.8 	
28.9 	80.1 	81.8 	8.8 	1.4 	25.1 	85.8 	43.8 	71.1 	10.1 	56.2 	46.3 	70.4 	39.1 	79.0 	4.6 	36.0 	70.4 	82.6 	16.5 	1.3 	18.5 	55.9 	40.2 	26.0 	0.0 	33.3 	87.2 	60.1 	78.4 	24.0 	55.2 	55.1 	1.9 	80.3 	87.5 	72.0 	79.1 	78.6 	69.9 	42.9 	83.5 	85.8 	82.5 	51.8 	11.3 	26.5 	89.8 	49.2 	40.8 	94.6 	99.4 	31.3 	40.2 	81.0 	42.7 	2.4 	48.2 	76.0 	2.5 	
89.4 	12.3 	77.3 	69.3 	15.8 	50.6 	10.8 	96.7 	13.1 	52.8 	4.6 	43.9 	95.8 	23.4 	24.5 	89.0 	96.3 	25.1 	14.6 	56.9 	34.3 	17.5 	99.6 	73.7 	65.3 	33.3 	0.0 	93.4 	95.4 	38.4 	86.7 	97.1 	17.3 	43.1 	90.9 	88.9 	48.4 	79.8 	82.5 	61.2 	75.3 	94.5 	22.4 	47.5 	71.0 	81.0 	45.6 	8.1 	45.3 	9.7 	72.7 	89.1 	71.3 	28.3 	41.3 	39.0 	81.2 	92.8 	6.6 	16.8 	
58.1 	77.8 	1.6 	23.1 	85.3 	3.7 	27.9 	12.5 	95.0 	28.4 	48.6 	39.4 	16.9 	97.1 	41.2 	66.1 	92.7 	55.4 	59.3 	49.6 	22.6 	97.6 	18.2 	20.7 	44.8 	87.2 	93.4 	0.0 	37.6 	11.2 	59.7 	68.1 	11.2 	39.1 	61.8 	2.0 	26.2 	94.8 	63.0 	63.8 	75.7 	50.1 	3.3 	18.5 	64.1 	52.8 	82.0 	92.3 	8.4 	15.9 	34.2 	36.2 	24.2 	7.1 	72.4 	60.4 	19.0 	78.3 	54.5 	91.3 	
51.9 	12.5 	37.8 	31.7 	22.2 	50.5 	89.0 	43.1 	69.8 	9.0 	53.8 	31.4 	95.1 	8.9 	46.2 	36.8 	45.7 	2.6 	18.7 	17.4 	49.9 	83.1 	34.6 	95.5 	25.8 	60.1 	95.4 	37.6 	0.0 	74.6 	89.8 	42.5 	94.5 	1.1 	87.5 	64.0 	16.9 	40.4 	67.8 	80.5 	39.8 	83.1 	37.1 	94.4 	4.2 	52.9 	80.9 	50.0 	40.6 	20.8 	31.2 	22.7 	29.9 	20.5 	73.6 	39.6 	63.0 	87.7 	37.8 	62.2 	
79.7 	24.8 	87.0 	11.4 	99.5 	78.4 	38.5 	58.7 	95.6 	21.1 	30.5 	22.7 	4.8 	15.6 	98.3 	9.1 	35.0 	16.2 	90.9 	73.2 	36.2 	80.9 	69.1 	18.4 	63.4 	78.4 	38.4 	11.2 	74.6 	0.0 	47.0 	56.3 	88.4 	51.2 	62.1 	55.2 	82.7 	95.8 	7.2 	10.5 	28.1 	35.5 	62.7 	75.9 	83.4 	42.6 	8.0 	49.7 	3.6 	66.4 	18.1 	45.9 	8.5 	94.6 	2.0 	78.8 	36.7 	69.1 	70.5 	29.6 	
55.6 	83.8 	68.7 	52.9 	44.3 	23.4 	52.9 	92.8 	51.0 	21.6 	30.1 	90.5 	93.2 	12.5 	65.4 	94.4 	21.0 	35.0 	41.1 	85.2 	18.4 	24.9 	96.2 	57.9 	30.5 	24.0 	86.7 	59.7 	89.8 	47.0 	0.0 	89.7 	98.3 	15.2 	75.5 	33.9 	61.9 	6.0 	53.8 	65.7 	86.7 	27.5 	22.4 	37.7 	55.6 	26.1 	84.2 	83.6 	56.6 	46.7 	47.5 	81.5 	18.8 	87.6 	3.3 	5.4 	49.6 	77.4 	81.4 	98.7 	
65.9 	48.8 	77.2 	88.6 	98.8 	16.0 	19.6 	96.3 	58.0 	56.7 	49.7 	33.6 	43.1 	60.0 	97.9 	9.5 	73.1 	83.4 	4.0 	81.9 	53.6 	5.0 	50.1 	2.0 	87.6 	55.2 	97.1 	68.1 	42.5 	56.3 	89.7 	0.0 	24.0 	28.8 	12.1 	66.7 	1.9 	15.5 	74.8 	74.3 	5.5 	67.7 	88.9 	15.5 	48.3 	58.1 	91.4 	59.5 	14.1 	74.2 	12.3 	61.0 	74.4 	36.5 	5.2 	21.4 	56.7 	94.9 	68.9 	18.0 	
86.5 	52.5 	24.7 	66.8 	58.1 	21.9 	65.9 	99.8 	1.8 	29.8 	53.2 	34.0 	51.9 	40.6 	72.7 	8.7 	2.4 	31.0 	62.2 	99.5 	65.1 	11.0 	85.7 	96.9 	68.0 	55.1 	17.3 	11.2 	94.5 	88.4 	98.3 	24.0 	0.0 	17.3 	16.5 	40.6 	19.6 	55.9 	79.2 	90.8 	82.0 	3.7 	23.5 	91.7 	12.6 	38.9 	65.6 	47.4 	27.3 	99.5 	23.0 	52.3 	88.5 	40.4 	6.0 	74.8 	58.7 	61.2 	48.2 	90.6 	
74.1 	49.4 	80.3 	38.4 	75.2 	94.2 	54.8 	98.7 	6.8 	35.8 	15.8 	63.5 	43.7 	28.9 	12.7 	6.9 	30.7 	61.1 	34.9 	30.8 	97.2 	3.9 	64.7 	27.2 	90.6 	1.9 	43.1 	39.1 	1.1 	51.2 	15.2 	28.8 	17.3 	0.0 	35.3 	25.4 	8.3 	53.2 	25.4 	99.0 	55.5 	8.6 	43.3 	67.5 	33.1 	35.3 	78.4 	90.6 	74.7 	18.1 	88.3 	29.1 	79.1 	12.6 	34.6 	71.8 	29.3 	16.7 	33.7 	10.5 	
33.0 	15.3 	38.6 	34.0 	43.5 	8.8 	66.4 	70.1 	96.8 	66.8 	63.3 	68.8 	39.2 	94.4 	47.2 	89.1 	64.3 	62.7 	31.6 	7.7 	14.2 	11.6 	73.9 	79.9 	49.1 	80.3 	90.9 	61.8 	87.5 	62.1 	75.5 	12.1 	16.5 	35.3 	0.0 	34.5 	6.3 	68.4 	80.2 	37.6 	52.1 	65.2 	6.4 	79.6 	15.8 	20.2 	36.4 	23.9 	69.0 	9.4 	84.3 	92.4 	64.1 	45.4 	70.7 	30.4 	27.3 	95.1 	56.0 	21.2 	
89.8 	52.0 	72.9 	66.1 	25.4 	62.5 	96.4 	29.1 	56.9 	64.0 	29.9 	94.4 	56.2 	10.2 	35.6 	1.3 	11.2 	94.0 	57.7 	63.5 	64.7 	48.2 	64.9 	36.7 	9.7 	87.5 	88.9 	2.0 	64.0 	55.2 	33.9 	66.7 	40.6 	25.4 	34.5 	0.0 	57.4 	8.4 	86.5 	53.0 	92.9 	96.8 	28.3 	15.9 	52.9 	89.6 	15.5 	79.6 	88.1 	97.5 	38.0 	37.8 	11.1 	29.8 	81.7 	33.5 	25.1 	83.3 	50.0 	42.4 	
11.5 	8.1 	7.5 	8.3 	99.4 	28.3 	49.3 	53.7 	84.6 	5.1 	6.6 	87.3 	82.9 	54.0 	83.5 	10.3 	26.9 	17.3 	34.8 	30.8 	71.6 	54.7 	17.3 	73.1 	4.4 	72.0 	48.4 	26.2 	16.9 	82.7 	61.9 	1.9 	19.6 	8.3 	6.3 	57.4 	0.0 	47.7 	65.8 	95.3 	28.4 	37.1 	63.8 	37.4 	68.7 	40.4 	80.6 	19.2 	97.3 	19.1 	82.0 	76.4 	53.4 	99.8 	15.2 	47.0 	7.7 	22.2 	51.6 	63.9 	
71.2 	79.6 	18.7 	77.5 	12.7 	24.2 	41.9 	15.8 	29.8 	91.0 	86.1 	14.8 	64.1 	27.6 	35.8 	63.6 	99.5 	35.7 	96.4 	31.2 	18.4 	56.4 	38.3 	34.8 	4.6 	79.1 	79.8 	94.8 	40.4 	95.8 	6.0 	15.5 	55.9 	53.2 	68.4 	8.4 	47.7 	0.0 	72.5 	82.5 	53.2 	78.2 	70.3 	91.0 	89.7 	95.1 	81.5 	83.0 	80.1 	99.7 	62.4 	83.9 	74.9 	99.9 	11.4 	49.6 	91.4 	50.0 	17.9 	66.9 	
68.4 	54.0 	32.6 	97.7 	81.9 	17.8 	68.8 	84.4 	70.3 	90.7 	11.7 	71.3 	10.2 	56.4 	58.9 	36.5 	3.8 	95.1 	37.2 	77.4 	40.8 	93.7 	99.3 	97.8 	10.2 	78.6 	82.5 	63.0 	67.8 	7.2 	53.8 	74.8 	79.2 	25.4 	80.2 	86.5 	65.8 	72.5 	0.0 	21.2 	70.8 	93.7 	32.7 	20.6 	42.2 	7.6 	80.8 	90.8 	46.3 	42.2 	85.3 	11.7 	14.1 	26.5 	20.3 	42.8 	36.6 	93.8 	19.5 	98.6 	
64.0 	74.0 	13.7 	60.0 	85.4 	12.6 	14.4 	92.7 	70.4 	44.9 	14.5 	97.0 	47.5 	11.7 	69.6 	34.1 	96.1 	97.8 	93.7 	61.5 	85.6 	58.7 	82.1 	62.3 	3.0 	69.9 	61.2 	63.8 	80.5 	10.5 	65.7 	74.3 	90.8 	99.0 	37.6 	53.0 	95.3 	82.5 	21.2 	0.0 	49.8 	55.8 	33.4 	23.2 	99.1 	89.1 	46.7 	53.0 	21.7 	11.6 	76.5 	63.8 	7.4 	56.3 	70.2 	63.3 	10.0 	31.7 	8.9 	79.0 	
47.6 	89.1 	33.9 	52.5 	18.8 	72.9 	88.4 	11.8 	88.4 	11.2 	83.1 	10.7 	74.7 	57.3 	28.0 	37.5 	86.6 	8.8 	89.7 	35.2 	6.9 	10.9 	49.1 	37.6 	87.8 	42.9 	75.3 	75.7 	39.8 	28.1 	86.7 	5.5 	82.0 	55.5 	52.1 	92.9 	28.4 	53.2 	70.8 	49.8 	0.0 	33.8 	72.6 	23.3 	70.8 	42.8 	91.3 	17.6 	32.3 	21.2 	94.4 	5.0 	55.3 	84.9 	59.4 	88.4 	61.6 	76.2 	18.1 	13.6 	
22.4 	67.5 	35.7 	85.6 	4.6 	23.9 	59.4 	30.8 	86.7 	10.5 	91.8 	74.1 	41.5 	44.5 	53.8 	77.3 	22.7 	54.1 	85.8 	13.4 	24.6 	7.0 	43.8 	8.3 	76.0 	83.5 	94.5 	50.1 	83.1 	35.5 	27.5 	67.7 	3.7 	8.6 	65.2 	96.8 	37.1 	78.2 	93.7 	55.8 	33.8 	0.0 	6.8 	18.8 	26.8 	59.1 	7.8 	82.5 	22.6 	64.7 	45.2 	89.4 	82.7 	36.8 	5.9 	54.7 	38.6 	72.0 	68.8 	7.8 	
94.3 	63.2 	85.7 	5.6 	14.3 	36.3 	67.8 	43.8 	25.8 	25.4 	75.0 	91.6 	15.8 	26.6 	78.1 	40.4 	93.4 	13.8 	48.6 	80.0 	53.8 	37.1 	31.8 	41.0 	62.8 	85.8 	22.4 	3.3 	37.1 	62.7 	22.4 	88.9 	23.5 	43.3 	6.4 	28.3 	63.8 	70.3 	32.7 	33.4 	72.6 	6.8 	0.0 	27.2 	74.9 	44.9 	96.2 	49.4 	58.4 	46.0 	68.5 	11.6 	22.6 	90.0 	20.0 	79.1 	51.6 	23.7 	37.4 	11.0 	
8.3 	61.3 	68.4 	57.8 	3.2 	13.3 	20.4 	74.1 	42.0 	4.2 	60.9 	59.7 	43.6 	40.6 	92.7 	79.4 	30.9 	42.2 	54.2 	96.0 	35.7 	61.3 	19.9 	57.9 	92.3 	82.5 	47.5 	18.5 	94.4 	75.9 	37.7 	15.5 	91.7 	67.5 	79.6 	15.9 	37.4 	91.0 	20.6 	23.2 	23.3 	18.8 	27.2 	0.0 	97.4 	52.8 	40.0 	59.3 	1.9 	38.8 	61.0 	59.7 	16.1 	79.1 	69.0 	14.6 	20.0 	85.8 	88.4 	71.1 	
21.0 	63.6 	7.0 	11.6 	9.9 	82.0 	56.5 	20.5 	18.6 	43.4 	38.0 	88.1 	67.0 	99.0 	50.4 	2.6 	3.4 	13.3 	19.3 	100.0 	3.4 	32.3 	74.6 	53.5 	46.1 	51.8 	71.0 	64.1 	4.2 	83.4 	55.6 	48.3 	12.6 	33.1 	15.8 	52.9 	68.7 	89.7 	42.2 	99.1 	70.8 	26.8 	74.9 	97.4 	0.0 	65.3 	72.9 	46.6 	37.6 	65.0 	65.5 	35.7 	89.4 	17.7 	27.9 	24.3 	8.9 	85.2 	73.2 	48.2 	
26.8 	2.5 	17.2 	90.5 	80.8 	14.5 	95.3 	37.7 	82.7 	54.6 	69.6 	4.6 	31.0 	59.3 	20.2 	16.9 	55.1 	61.3 	24.0 	77.0 	21.7 	85.5 	65.0 	13.5 	15.4 	11.3 	81.0 	52.8 	52.9 	42.6 	26.1 	58.1 	38.9 	35.3 	20.2 	89.6 	40.4 	95.1 	7.6 	89.1 	42.8 	59.1 	44.9 	52.8 	65.3 	0.0 	30.1 	99.9 	59.7 	20.9 	12.1 	60.4 	89.1 	93.2 	11.4 	7.0 	81.7 	68.7 	67.6 	41.4 	
